,erro_loc,lat,lat_pred,lon,lon_pred,pontoId
0,629.8598400911382,-8.075448,-8.071542822033898,-34.893459,-34.88931701694915,411
1,315.33609659061335,-8.074647,-8.077412533898304,-34.890316,-34.889685627118645,516
2,77.97488979680372,-8.069371,-8.068762432203389,-34.898918,-34.89926949152543,1673
3,72.8724069225105,-8.07129,-8.071851754237287,-34.900771999999996,-34.901112542372886,1140
4,31.110343109643868,-8.07205,-8.072160686440679,-34.897166999999996,-34.89742644067797,1043
5,683.3465680551752,-8.068976,-8.0684535,-34.900459000000005,-34.90664169491526,1819
6,511.92192895197763,-8.071825,-8.072469618644067,-34.897247,-34.90184976271186,1076
7,68.9063672394124,-8.065974,-8.065673110169492,-34.893562,-34.89410894915254,2362
8,145.1046464683087,-8.067953999999999,-8.069071364406778,-34.892323,-34.89300311864407,2109
9,157.84802615975323,-8.073597,-8.072778550847456,-34.890488,-34.88931701694915,693
10,232.98584359488376,-8.07513,-8.077103601694915,-34.891869,-34.89116006779661,463
11,312.3854234055113,-8.069982000000001,-8.072778550847456,-34.896214,-34.895952,1447
12,134.61478821432738,-8.06765,-8.068762432203389,-34.893116,-34.89263450847457,2138
13,67.81506609090647,-8.06445,-8.064437381355932,-34.894356,-34.89374033898305,2612
